prompt,completion
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Catalyst 2960X 24 GigE PoE ,  Managed'. Entity 2: 'Cisco Catalyst WS-C2960X-24PD-L 24 Ports Rack Mountable Switch 2 x 10G SFP+, LAN Base 370W'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Catalyst 2960-X 24 Ports ,  Managed'. Entity 2: 'Cisco Catalyst WS-C2960X-24PD-L 24 GigE PoE Rack Mountable Switch 2 x 10G SFP+, LAN Base 370W'.",Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Tarjeta Gráfica Gigabyte RTX 2080 Ti XTREME 11G'. Entity 2: 'Gigabyte AORUS GeForce RTX™ 2080 Ti XTREME 11 Gb'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Tarjeta Gráfica Gigabyte RTX 2080 Ti XTREME 11 Gb GeForce'. Entity 2: 'Gigabyte AORUS  RTX™ 2080 Ti XTREME 11G'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: ' Gigabyte RTX 2080 Ti XTREME 11 Gb'. Entity 2: 'Gigabyte AORUS GeForce RTX™ 2080 Ti XTREME 11G Tarjeta Gráfica'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: ' Gigabyte AORUS GeForce RTX™ 2080 Ti XTREME 11 Gb'. Entity 2: 'Gigabyte RTX 2080 Ti XTREME 11G Tarjeta Gráfica'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: ' Gigabyte RTX 2080 Ti XTREME 11G'. Entity 2: 'Gigabyte AORUS GeForce RTX™ 2080 Ti XTREME 11 Gb Tarjeta Gráfica'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: ' Gigabyte AORUS GeForce RTX™ 2080 Ti XTREME 11 Gb GeForce'. Entity 2: 'Gigabyte AORUS  RTX™ 2080 Ti XTREME 11G Tarjeta Gráfica'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Miška Razer Viper Ultimate & Mouse Dock'. Entity 2: 'Razer Viper Ultimate Wireless'.,Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27\"" XUB2792QSU-B1  IPS Monitor '. Entity 2: 'iiyama ProLite XUB2792QSU-B1 27\"" LED LCD Monitor - 16:9 - 5 ms WQHD Tilt/Swivel/Pivot'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27\"" XUB2792QSU-B1 WQHD IPS Monitor  16:9'. Entity 2: 'iiyama ProLite XUB2792QSU-B1 27\"" LED LCD Monitor -  - 5 ms Tilt/Swivel/Pivot'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27\"" XUB2792QSU-B1 WQHD IPS Monitor  5 ms'. Entity 2: 'iiyama ProLite XUB2792QSU-B1 27\"" LED LCD Monitor - 16:9 -  Tilt/Swivel/Pivot'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27\"" XUB2792QSU-B1 WQHD IPS Monitor  LED LCD'. Entity 2: 'iiyama ProLite XUB2792QSU-B1 27\""  Monitor - 16:9 - 5 ms Tilt/Swivel/Pivot'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27\"" XUB2792QSU-B1 WQHD IPS Monitor Tilt/Swivel/Pivot LED LCD 5 ms'. Entity 2: 'iiyama ProLite XUB2792QSU-B1 27\""  Monitor - 16:9 - '.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27\"" XUB2792QSU-B1   Monitor Tilt/Swivel/Pivot 5 ms'. Entity 2: 'iiyama ProLite XUB2792QSU-B1 27\"" LED LCD Monitor - 16:9 -  WQHD IPS'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27\"" XUB2792QSU-B1  IPS Monitor  5 ms'. Entity 2: 'iiyama ProLite XUB2792QSU-B1 27\"" LED LCD Monitor - 16:9 -  WQHD Tilt/Swivel/Pivot'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27\"" XUB2792QSU-B1  IPS Monitor Tilt/Swivel/Pivot LED LCD 5 ms'. Entity 2: 'iiyama ProLite XUB2792QSU-B1 27\""  Monitor - 16:9 -  WQHD'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27\"" XUB2792QSU-B1 WQHD IPS Monitor  16:9 5 ms'. Entity 2: 'iiyama ProLite XUB2792QSU-B1 27\"" LED LCD Monitor -  -  Tilt/Swivel/Pivot'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27\"" XUB2792QSU-B1 WQHD IPS Monitor Tilt/Swivel/Pivot 16:9 LED LCD 5 ms'. Entity 2: 'iiyama ProLite XUB2792QSU-B1 27\""  Monitor -  - '.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27\"" XUB2792QSU-B1   Monitor Tilt/Swivel/Pivot 16:9 5 ms'. Entity 2: 'iiyama ProLite XUB2792QSU-B1 27\"" LED LCD Monitor -  -  WQHD IPS'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27\"" XUB2792QSU-B1  IPS Monitor Tilt/Swivel/Pivot 16:9 LED LCD 5 ms'. Entity 2: 'iiyama ProLite XUB2792QSU-B1 27\""  Monitor -  -  WQHD'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27\"" XUB2792QSU-B1   Monitor Tilt/Swivel/Pivot 16:9 5 ms LED LCD'. Entity 2: 'iiyama ProLite XUB2792QSU-B1 27\""  Monitor -  -  IPS WQHD'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27\"" XUB2792QSU-B1  IPS Monitor  16:9 5 ms LED LCD'. Entity 2: 'iiyama ProLite XUB2792QSU-B1 27\""  Monitor -  -  WQHD Tilt/Swivel/Pivot'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27\"" XUB2792QSU-B1 WQHD  Monitor  16:9 5 ms LED LCD'. Entity 2: 'iiyama ProLite XUB2792QSU-B1 27\""  Monitor -  -  IPS Tilt/Swivel/Pivot'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel Core i3-7100  3.9GHz LGA1151 (BX80677I37100)'. Entity 2: 'Processore Cpu INTEL Core i3-7100 1151 3,9GHz 3MB Cache Kaby Lake Dual-Core'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel Core i3-7100 Dual-Core 3.9GHz LGA1151 (BX80677I37100) Kaby Lake'. Entity 2: 'Processore Cpu INTEL Core i3-7100 1151 3,9GHz 3MB Cache '.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel Core i3-7100  3.9GHz 1151 (BX80677I37100)'. Entity 2: 'Processore Cpu INTEL Core i3-7100 LGA1151 3,9GHz 3MB Cache Kaby Lake Dual-Core'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel Core i3-7100 Dual-Core 3.9GHz 1151 (BX80677I37100) Kaby Lake'. Entity 2: 'Processore Cpu INTEL Core i3-7100 LGA1151 3,9GHz 3MB Cache '.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel Core i3-7100 Dual-Core 3.9GHz 1151 (BX80677I37100) 3MB Cache Kaby Lake'. Entity 2: 'Processore Cpu INTEL Core i3-7100 LGA1151 3,9GHz  '.",Yes
Do the two product descriptions refer to the same real-world product? Entity 1: '53713'. Entity 2: 'Dymo D1-TAPE 24MM X 7M BLACK ON WHITE IN Black On White - 24mm 7M'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'D1-TAPE 24MM X  BLACK ON WHITE IN Dymo'. Entity 2: ' D1-TAPE 24MM X 7M BLACK ON WHITE IN Black On White - 24mm 7M'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Carto de memria micro SD Kingston 32Gb classe 10 Canvas Select UHS-1 U1'. Entity 2: 'Kingston Canvas Select (32GB) MicroSD Card Class 10  with Adaptor'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Carto de memria micro SD Kingston 32Gb classe 10 Canvas Select with Adaptor'. Entity 2: 'Kingston Canvas Select (32GB) MicroSD Card Class 10 UHS-1 U1 '.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'TRAVELERS REFILL KRAFT PAPER NOTEBOOK 014'. Entity 2: '14365006-014 Traveler's Notebook Regular- Refill - Kraft Paper Notebook'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Traveler's REFILL KRAFT PAPER NOTEBOOK 14365006-014'. Entity 2: '014 TRAVELERS Notebook Regular- Refill Kraft Paper Notebook'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'TRAVELERS REFILL KRAFT PAPER NOTEBOOK 14365006-014 Regular'. Entity 2: '014 Traveler's Notebook - Refill Kraft Paper Notebook'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech UC Corded Stereo USB Headset H570e'. Entity 2: 'LOGITECH H570e Monaural USB Headset (Leatherette Pad) - Business EMEA'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech UC Corded Stereo USB Headset H570e Leatherette Pad'. Entity 2: 'LOGITECH H570e Monaural USB Headset () - Business EMEA'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech H570e Stereo USB Headset Leatherette Pad Business EMEA'. Entity 2: 'LOGITECH UC Corded Monaural USB Headset H570e () - '.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech H540 USB Headset With High-Definition sound and on-ear controls - Black | 981-000480 EMEA'. Entity 2: 'LOGITECH Corded USB Headset H540 - USB - '.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon PFI107C Laser Toner Cartridge Cyan'. Entity 2: 'Canon PFI 107C Cyan Ink Cartridge Remanufactured'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon PFI107C Ink Cartridge Cyan Remanufactured'. Entity 2: 'Canon PFI 107C Cyan Laser Toner Cartridge '.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon PFI107C Laser Toner Cartridge Cyan Remanufactured'. Entity 2: 'Canon PFI 107C Cyan Ink Cartridge '.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: '002 Traveler's Notebook Regular- GRID REFILL'. Entity 2: 'Traveler's Company 002. Refill - Grid Notebook MIDORI TRAVELER'S NOTEBOOK'.,Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'DVR 8 canale, TURBOHD, 6MP, PoC, Hikvision DS-7208HQHI-K2-P'. Entity 2: 'HK DVR Turbo HD 8ch DS-7208HQHI-K2/P'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'DVR 8ch, Turbo HD, 6MP, PoC, HK DS-7208HQHI-K2-P'. Entity 2: 'Hikvision DVR TURBOHD 8 canale DS-7208HQHI-K2/P'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'DVR 8ch, Turbo HD, 6MP, PoC, Hikvision DS-7208HQHI-K2/P'. Entity 2: 'HK DVR TURBOHD 8 canale DS-7208HQHI-K2-P'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'DVR 8ch, Turbo HD, 6MP, , Hikvision DS-7208HQHI-K2-P'. Entity 2: 'HK DVR TURBOHD 8 canale DS-7208HQHI-K2/P PoC'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'DVR 8 canale, Turbo HD, , , Hikvision DS-7208HQHI-K2-P'. Entity 2: 'HK DVR TURBOHD 8ch DS-7208HQHI-K2/P 6MP PoC'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'DVR 8ch, TURBOHD, 6MP, PoC, HK DS-7208HQHI-K2-P'. Entity 2: 'Hikvision DVR Turbo HD 8 canale DS-7208HQHI-K2/P'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'DVR 8ch, TURBOHD, 6MP, , Hikvision DS-7208HQHI-K2-P'. Entity 2: 'HK DVR Turbo HD 8 canale DS-7208HQHI-K2/P PoC'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'DVR 8ch, Turbo HD, , , Hikvision DS-7208HQHI-K2-P'. Entity 2: 'HK DVR TURBOHD 8 canale DS-7208HQHI-K2/P 6MP PoC'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'DVR 8ch, TURBOHD, 6MP, PoC, HK DS-7208HQHI-K2/P'. Entity 2: 'Hikvision DVR Turbo HD 8 canale DS-7208HQHI-K2-P'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'DVR 8ch, Turbo HD, , , Hikvision DS-7208HQHI-K2/P'. Entity 2: 'HK DVR TURBOHD 8 canale DS-7208HQHI-K2-P 6MP PoC'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'DVR 8ch, Turbo HD, , , HK DS-7208HQHI-K2/P'. Entity 2: 'Hikvision DVR TURBOHD 8 canale DS-7208HQHI-K2-P PoC 6MP'.",Yes
Do the two product descriptions refer to the same real-world product? Entity 1: '8 CHANNEL (8CH) HIKVISION 2 MEGAPIXEL DVR HDMI TURBO 1080P DS-7208HQHI-K1'. Entity 2: 'HIKVISION DS-7208HQHI-K1 4MP HYBRID 8CH DVR'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: '8 CHANNEL (8CH) HIKVISION 4MP DVR HDMI HYBRID DS-7208HQHI-K1'. Entity 2: 'HIKVISION DS-7208HQHI-K1 2 MEGAPIXEL TURBO 1080P 8CH DVR'.,Yes
Do the two product descriptions refer to the same real-world product? Entity 1: '8CH HIKVISION 2 MEGAPIXEL DVR HDMI HYBRID DS-7208HQHI-K1'. Entity 2: 'HIKVISION DS-7208HQHI-K1 4MP TURBO 1080P 8 CHANNEL (8CH) DVR'.,Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: '4GB ValueRAM DDR3, 1600MHz, , Unbuffered, CL11, 1.5V, 240-pin DIMM, Singl'. Entity 2: 'Kingston Technology ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memoria Non-ECC'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: '4GB ValueRAM DDR3, 1600MHz, Non-ECC, Unbuffered, CL11, 1.5V, , Singl'. Entity 2: 'Kingston Technology ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memoria 240-pin DIMM'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: '4GB ValueRAM DDR3, 1600MHz, Non-ECC, Unbuffered, , 1.5V, 240-pin DIMM, Singl'. Entity 2: 'Kingston Technology ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memoria CL11'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: '4GB ValueRAM DDR3, 1600MHz, Non-ECC, Unbuffered, CL11, , , Singl'. Entity 2: 'Kingston Technology ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memoria 1.5V 240-pin DIMM'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: '4GB ValueRAM DDR3, 1600MHz, , Unbuffered, CL11, , 240-pin DIMM, Singl Kingston Technology'. Entity 2: ' ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memoria 1.5V Non-ECC'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: '4GB ValueRAM DDR3, 1600MHz, Non-ECC, Unbuffered, CL11, , , Singl Kingston Technology'. Entity 2: ' ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memoria 1.5V 240-pin DIMM'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: '4GB ValueRAM DDR3, 1600MHz, Non-ECC, Unbuffered, , , 240-pin DIMM, Singl Kingston Technology'. Entity 2: ' ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memoria 1.5V CL11'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: '4GB ValueRAM DDR3, 1600MHz, , Unbuffered, , 1.5V, , Singl'. Entity 2: 'Kingston Technology ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memoria 240-pin DIMM CL11 Non-ECC'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: '4GB ValueRAM DDR3, 1600MHz, , Unbuffered, CL11, , , Singl Kingston Technology'. Entity 2: ' ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memoria 1.5V 240-pin DIMM Non-ECC'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: '4GB ValueRAM DDR3, 1600MHz, , Unbuffered, , , , Singl'. Entity 2: 'Kingston Technology ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memoria 1.5V 240-pin DIMM CL11 Non-ECC'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung LH46UHFCLBB 46\"" LED Full HD Nero display professionale'. Entity 2: 'Samsung UH46F5 - 116,8 cm (46\"") - LED - 1920 x 1080 Pixel - 700 cd/m² - Full HD - 8 ms'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung LH46UHFCLBB 46\"" LED Full HD Nero display professionale 700 cd/m²'. Entity 2: 'Samsung UH46F5 - 116,8 cm (46\"") - LED - 1920 x 1080 Pixel -  - Full HD - 8 ms'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung LH46UHFCLBB 46\"" LED Full HD Nero display professionale 8 ms'. Entity 2: 'Samsung UH46F5 - 116,8 cm (46\"") - LED - 1920 x 1080 Pixel - 700 cd/m² - Full HD - '.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung UH46F5 46\"" LED 1920 x 1080 Pixel  display professionale'. Entity 2: 'Samsung LH46UHFCLBB - 116,8 cm (46\"") - LED - Full HD - 700 cd/m² - Full HD - 8 ms Nero'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung LH46UHFCLBB 46\"" LED 1920 x 1080 Pixel  display professionale'. Entity 2: 'Samsung UH46F5 - 116,8 cm (46\"") - LED - Full HD - 700 cd/m² - Full HD - 8 ms Nero'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung LH46UHFCLBB 46\"" LED 1920 x 1080 Pixel Nero display professionale 8 ms 700 cd/m²'. Entity 2: 'Samsung UH46F5 - 116,8 cm (46\"") - LED - Full HD -  - Full HD - '.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung LH46UHFCLBB 46\"" LED Full HD  display professionale 8 ms 700 cd/m²'. Entity 2: 'Samsung UH46F5 - 116,8 cm (46\"") - LED - 1920 x 1080 Pixel -  - Full HD -  Nero'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'ZOTAC GeForce RTX 2060 SUPER AMP! 8 GB 256Bit GDDR6'. Entity 2: 'ZOTAC Grafikkarte Gaming GeForce RTX 2060 SUPER AMP, 8GB (ZT-T20610D-10P)'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'ZOTAC GeForce RTX 2060 SUPER AMP 8GB 256Bit '. Entity 2: 'ZOTAC Grafikkarte Gaming GeForce RTX 2060 SUPER AMP!, 8 GB (ZT-T20610D-10P) GDDR6'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'ZOTAC GeForce RTX 2060 SUPER AMP! 8 GB  GDDR6'. Entity 2: 'ZOTAC Grafikkarte Gaming GeForce RTX 2060 SUPER AMP, 8GB (ZT-T20610D-10P) 256Bit'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'ZOTAC GeForce RTX 2060 SUPER AMP! 8 GB 256Bit GDDR6 ZT-T20610D-10P'. Entity 2: 'ZOTAC Grafikkarte Gaming GeForce RTX 2060 SUPER AMP, 8GB ()'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'ZOTAC GeForce RTX 2060 SUPER AMP! 8 GB 256Bit  ZT-T20610D-10P'. Entity 2: 'ZOTAC Grafikkarte Gaming GeForce RTX 2060 SUPER AMP, 8GB () GDDR6'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'ZOTAC GeForce RTX 2060 SUPER AMP 8 GB  '. Entity 2: 'ZOTAC Grafikkarte Gaming GeForce RTX 2060 SUPER AMP!, 8GB (ZT-T20610D-10P) 256Bit GDDR6'.",Yes
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis High Roller II 27.5 x 2.50 Wide Trail 3C Maxx Terra EXO/TR Folding'. Entity 2: 'Maxxis Maxxis High Roller II Tire: 27.5 x 2.5\"", Folding Mountainbike Tyre, 60tpi, 3C MaxxTerra, EXO, Tubeless Ready, Wide Trail, Black'.",Yes
